enrollee_id,target
18467,0
28114,0
13886,0
5844,0
29850,1
18399,0
29679,0
17381,0
32405,0
11931,0
25458,0
28525,0
15100,0
21448,1
929,0
28154,0
21412,0
27505,0
1225,0
29121,0
10751,0
32884,1
9576,0
4826,0
9133,0
23649,0
26485,0
1728,0
3735,0
30480,1
32291,0
31821,0
6477,0
4163,0
10373,1
24602,0
4058,1
6828,1
30154,0
15519,0
11714,1
11303,0
17594,0
22633,0
8973,1
7907,0
14467,1
12175,1
32361,0
20355,1
2341,0
4246,0
13691,0
26702,0
16070,0
4396,0
3179,0
23361,0
659,1
3570,0
13618,0
24326,0
1720,0
23611,1
23811,1
29177,0
19148,0
28918,0
32284,0
18269,0
9735,0
8482,0
15896,0
33136,1
28038,0
309,1
22959,1
16737,0
23382,0
16396,0
3194,0
24498,1
32774,0
15437,1
9829,0
25757,0
30272,0
32939,0
943,1
7049,0
22888,0
7945,0
13506,0
20145,1
11773,1
1056,0
4423,0
8531,0
6476,0
2381,0
13024,0
32750,0
24111,0
10323,0
2674,0
27280,0
2961,0
28325,0
19524,1
20054,0
6417,1
14473,0
21767,1
18525,1
31641,0
386,0
3241,0
4149,0
13519,0
10146,1
431,0
8692,0
12863,1
1012,0
16704,1
24619,0
122,0
23256,0
1917,0
2561,0
21665,0
29409,0
19989,0
23722,0
7467,0
11285,0
18054,0
20214,1
9428,0
28708,0
6622,0
9777,0
24229,0
6920,0
24232,1
9891,0
31954,0
7337,0
8681,0
18190,0
4070,0
12085,1
10476,0
17811,1
18042,0
26920,0
11877,0
25670,0
12132,0
32242,1
23334,1
1596,0
6493,0
25788,1
16795,0
1987,0
20013,0
10505,0
23777,0
19415,1
4165,0
31214,1
11968,1
32338,1
16923,1
17852,1
24117,0
31664,0
23052,0
31117,0
10851,1
18953,0
4055,0
21828,0
11731,1
1672,0
15710,0
14524,0
16228,0
16448,1
9369,0
13629,1
4434,0
20002,0
30749,0
905,0
11771,1
5552,0
26133,0
5369,1
18259,0
4034,0
30110,0
32526,0
23937,0
313,0
3714,0
17798,0
12583,0
7086,1
19588,1
9042,1
26881,0
27010,1
12035,0
29860,0
23922,0
7648,1
1673,1
12431,1
19178,0
15421,1
32305,0
27431,1
1342,0
21363,0
3788,0
21130,0
11177,0
10546,1
9063,1
30691,0
22743,1
1521,0
4754,0
24644,0
9523,0
30423,0
12795,0
23533,0
15839,0
4693,1
25858,1
9959,0
24773,0
14872,0
25723,0
10057,0
19930,0
3206,0
12588,1
8035,0
6115,0
6705,0
17451,0
58,1
3402,0
6639,0
15544,1
28573,1
12506,0
12496,1
7652,1
28858,0
19395,0
11192,1
24767,0
1819,1
13943,0
2865,0
11805,0
9815,1
3533,0
20305,0
21497,1
27628,0
28744,0
9086,0
14382,0
5671,0
32972,0
28875,1
26666,0
4888,0
7896,0
3308,0
15037,0
18680,0
15290,1
28828,0
27223,0
26125,0
21313,0
19050,0
13005,0
21760,0
23827,1
16248,0
15759,0
16794,0
24747,0
2755,0
3993,0
4419,1
12608,0
11732,0
10510,0
28014,0
7989,1
16117,0
20717,0
16739,1
21829,0
8034,0
23648,0
444,0
29072,0
13070,0
33031,0
28124,1
17404,0
9543,0
14882,0
3159,1
5581,0
25631,0
18806,0
18382,0
21251,1
1529,0
12844,0
22704,0
30638,0
2977,0
14262,0
20738,0
29861,0
13756,1
2387,0
10846,0
23394,1
15249,0
17820,1
32600,0
10314,0
15346,1
9663,0
22851,0
18839,0
25997,0
7799,0
13017,0
22750,1
22784,0
18713,0
15404,0
17054,0
22018,1
21836,0
11417,0
22498,0
6957,0
19258,0
16321,0
12977,0
25189,0
10673,1
8144,0
20517,0
26823,1
29855,0
25271,0
1721,1
4421,0
16792,0
3224,0
21931,0
23278,0
22553,1
25467,0
2543,0
23890,0
17151,0
15335,0
22377,0
14488,0
3618,0
31495,0
17330,1
4820,0
11750,1
8158,0
23375,1
32148,0
1557,0
26384,0
22811,0
6164,0
3289,0
47,0
20952,0
12541,0
11147,0
22915,0
28697,0
20892,0
1278,1
22796,1
13521,0
31820,1
31985,0
20138,0
17913,0
7929,0
22466,0
1903,0
27528,0
20439,0
19512,0
8857,0
8453,0
7197,0
29534,0
3740,1
1823,1
72,0
2134,0
29320,0
20022,0
16529,1
20584,0
29838,1
1830,1
5158,0
32842,0
22872,0
641,0
15003,0
16383,1
22503,0
2839,0
2948,0
18743,0
23264,0
2571,0
7746,0
29170,0
15260,0
30714,0
32332,0
3199,0
4887,0
10475,0
22059,0
11979,1
14007,1
1156,0
422,0
29972,0
20452,0
3860,1
12519,0
1801,0
8017,0
17889,0
16610,0
28473,0
18646,0
14954,0
26306,1
4548,0
29459,0
10674,0
26793,0
25043,0
13746,0
29573,1
6770,0
24592,0
28263,1
33018,0
14990,0
27585,0
33183,0
16878,0
12429,0
13079,0
19433,1
6497,0
23378,0
14839,1
21752,0
22411,1
18157,0
26409,1
24450,0
27101,0
1655,0
4534,1
19740,0
14390,0
17635,1
18564,1
29462,0
15563,0
29150,0
25385,0
26836,0
512,0
15114,0
16384,0
20875,0
3378,0
17252,0
7593,0
14221,0
11309,0
33286,1
5618,0
21536,0
23558,1
7418,1
11370,1
32583,0
22592,0
2143,1
31299,0
24872,1
3870,0
26994,0
27532,0
14013,0
9750,1
19563,0
17216,0
26538,0
30473,1
28516,1
31638,0
8845,0
19698,0
1820,0
15811,0
24097,0
7279,1
21086,0
3523,0
8088,1
384,0
6483,0
14367,0
24052,0
6526,0
30115,1
29742,0
6022,0
3781,1
12522,0
23413,1
7454,0
22075,1
28988,0
19198,0
32901,0
27377,0
14318,1
28771,1
10957,1
27080,0
54,0
27224,0
3956,0
13073,0
28134,0
19329,0
23028,0
9172,0
28638,1
20156,1
18886,0
13390,0
20396,0
21739,1
32493,1
21274,1
4340,0
3654,0
24627,1
28894,0
16513,1
3645,0
12057,0
19287,1
22431,0
22136,1
17830,0
8581,1
24479,0
4598,0
29216,0
29755,0
31204,1
22764,1
27260,1
8925,1
24035,0
25563,0
1044,0
10514,1
4952,0
32634,0
18900,0
2307,1
11407,1
28679,1
4347,0
19640,0
29519,0
5426,1
15583,0
7604,0
21994,0
24935,0
9246,0
10165,0
10492,0
19683,0
10061,0
30302,0
14854,0
13879,1
32869,1
15719,0
30664,1
14234,0
20271,0
32174,0
32213,0
13923,1
11096,0
26504,0
16777,0
29627,0
13098,1
9350,1
32206,0
3017,1
13336,1
19623,0
12410,0
18964,0
27251,0
22919,0
15183,0
19142,0
12382,0
17875,0
26912,1
25992,0
18198,0
7506,0
8436,0
21455,0
28207,0
21811,0
17428,0
19875,1
29930,0
2704,0
30234,0
5314,1
10875,0
28781,0
13196,0
31427,0
7037,0
7368,1
12099,0
6096,0
30017,1
32080,0
7867,0
26796,0
4694,0
10563,0
1592,0
11162,0
18944,0
19614,1
1450,1
11484,0
32592,0
3417,1
20574,1
11905,0
31365,1
31459,0
32554,0
10118,1
17982,1
14838,0
31089,1
9873,0
13798,0
19196,0
5389,0
28410,0
31092,1
28739,0
8082,0
21286,0
19373,0
5791,0
19179,0
2030,0
17691,0
11652,0
15405,0
11284,0
30923,0
811,1
17959,0
21857,0
1127,1
16063,0
14971,0
29903,0
9077,0
11965,0
12078,0
31974,0
4048,0
32874,0
13839,1
4303,0
16721,0
27828,0
13474,1
20757,1
20534,0
24949,0
13770,0
4275,0
8195,0
3537,0
14537,0
7316,1
2617,0
14145,0
11777,1
10043,0
11960,1
19633,1
4341,1
20974,0
19375,1
29471,1
18051,0
14356,0
32067,1
11547,0
16071,1
19912,0
7757,0
17784,0
32872,0
4733,0
26879,1
17640,0
20740,1
25588,0
12986,0
2051,1
6646,0
27157,0
33172,0
7460,0
8830,0
1877,0
27315,0
2874,1
5287,1
28909,0
14947,0
3599,0
7172,1
17003,0
10687,0
6091,0
786,1
21180,0
20458,1
21622,1
31719,0
10838,0
18246,1
11685,0
28480,0
4031,0
25120,0
20149,1
3789,0
27092,0
25299,0
1659,0
117,0
1752,0
726,0
9653,0
7326,1
27197,0
25078,0
11683,0
23586,0
1958,1
28104,0
1665,0
17649,0
9220,0
6472,1
4140,0
8870,0
32903,0
18548,0
17569,0
19255,1
23147,1
26037,1
2920,0
21551,0
1700,0
17296,0
31087,0
16136,0
7372,0
16701,0
30011,0
3229,1
5322,0
28217,1
14149,1
1954,0
4400,0
27803,0
18765,0
28445,1
4537,1
17436,0
29306,0
15512,1
8678,0
16600,0
17907,0
15143,0
1277,0
14135,1
26027,0
20818,0
484,0
3108,0
27020,0
13581,0
10849,0
17273,0
29602,0
26833,0
21431,1
14416,0
27599,0
6101,0
19886,1
31436,0
28780,0
15186,0
17242,0
23093,0
33154,1
2369,0
27168,0
9658,0
7992,0
3777,0
27324,1
11318,0
25692,0
20703,0
27452,1
11034,0
17828,1
29651,0
3955,0
31029,0
9817,0
15163,0
11718,0
15526,0
20015,0
24203,1
26567,0
18435,1
190,0
14006,1
26156,0
7607,1
13849,0
1773,0
30897,0
1475,0
6750,0
17577,0
28062,0
12187,0
23137,1
30747,1
19345,1
31829,0
23531,0
15690,0
19362,0
30822,0
16776,0
3387,0
20908,0
26091,0
5948,0
32755,1
29229,1
231,1
28357,0
17799,0
14338,0
26428,0
23479,1
2414,1
8340,0
26814,0
13881,0
18943,0
4276,0
6082,0
10876,0
13389,0
30990,1
16069,0
13634,0
30144,0
6423,0
8518,0
19429,0
19250,0
27408,0
5305,1
5554,0
22505,1
14822,0
8060,0
3600,0
458,0
24047,0
2105,1
13990,0
25131,0
10684,0
23916,1
30649,1
17660,0
22475,0
30312,1
3107,0
13133,0
28527,0
3235,0
32188,0
8135,0
8008,1
18651,0
26951,0
27759,0
24717,0
23242,1
9341,0
22703,0
24266,0
13862,0
21326,1
69,1
26684,0
13560,0
11197,0
29881,1
31091,0
22790,0
7277,0
26267,0
2779,0
1555,0
18311,1
24314,0
9767,0
23571,0
17337,0
5617,0
15001,0
29650,0
7472,0
6070,0
8065,0
13638,0
14407,1
13614,0
33083,0
14483,0
1048,0
27323,0
84,0
18420,1
6976,0
29688,0
3997,0
13372,1
886,1
3244,0
12131,0
29133,0
16397,0
7219,0
30106,0
12652,0
4512,0
29302,0
24287,1
11262,0
21320,0
10225,0
8716,0
2893,0
4382,1
26546,0
31332,0
5716,0
25705,0
21764,1
23417,0
3494,0
27121,0
29815,1
33163,0
5744,0
16519,0
24932,1
28676,0
15070,0
12360,0
29472,0
20676,1
32854,0
27994,0
14510,0
9418,0
13857,0
2766,0
15678,1
15424,1
19143,0
15938,0
25046,1
3146,0
3919,1
27583,1
7833,0
15028,0
31227,1
8688,0
15740,1
2513,0
1181,0
18436,0
14400,1
20864,0
11142,0
24115,0
30309,0
27271,0
31792,1
14513,0
942,0
18749,1
22965,1
25360,0
19522,0
23549,0
11224,0
18144,0
7318,0
15855,0
509,0
2405,0
491,0
27882,0
25839,0
25791,0
25156,0
9129,0
11098,0
19317,0
2,1
13243,0
33230,0
3412,0
28174,0
20658,0
10918,0
20699,0
5695,0
20346,0
22949,0
6649,0
77,1
32434,0
20095,1
29463,1
8527,0
27711,1
28037,0
25956,0
332,0
6554,0
16682,1
8828,0
15827,0
25781,0
8446,0
14311,0
28658,0
21537,1
33328,0
15446,0
1610,0
2104,0
21602,0
10755,1
31889,0
22145,0
12651,0
24509,0
27082,0
27527,0
26410,0
20632,0
18826,0
592,0
20397,0
1194,0
12629,0
5330,1
26365,0
8630,0
11242,0
28929,0
15406,0
30722,0
14466,1
29709,0
26205,0
2173,0
14401,0
27138,0
17365,0
30940,1
24994,0
2818,1
32173,1
33066,0
16698,1
64,0
25187,1
13631,0
3949,0
13523,0
3258,0
4000,0
25267,0
12495,0
28438,1
11185,0
32026,0
31077,1
25626,0
24113,0
18957,0
378,0
16200,0
555,0
31833,0
32191,0
22719,0
26212,0
30146,1
26926,0
8525,0
4526,0
11321,0
13255,1
21590,1
12995,0
13455,0
26847,0
23501,1
33259,0
12281,0
6434,0
15520,0
24811,1
18121,0
26102,0
11761,0
23851,0
11826,0
616,0
26272,0
8882,1
8916,1
31917,1
24782,1
15670,0
10836,0
3736,1
5143,1
24469,1
25249,0
28501,1
5195,0
24705,0
18724,0
570,0
7724,0
30998,0
13394,0
23063,0
29275,1
19405,1
33156,1
1528,0
20532,0
30016,0
590,0
18319,1
5688,1
7927,0
563,0
13673,0
15181,0
17813,0
32204,0
16646,0
1035,0
8715,0
9783,0
13410,1
13129,0
14040,0
16367,0
31066,0
23587,0
28615,1
4634,1
17765,0
12873,0
15058,0
3565,0
18508,1
20183,1
20548,1
1573,1
28976,0
19822,0
16575,0
31505,0
1025,0
27395,0
14734,0
7798,0
27601,0
12304,1
15846,0
8913,0
28056,0
16932,0
27414,0
9101,0
6468,1
7261,0
31665,1
6489,0
26761,0
9605,0
30232,0
9823,0
21238,0
31125,0
17633,1
2305,0
10961,0
20826,0
2703,0
265,0
26295,1
24042,1
538,1
30439,0
4535,0
9065,1
21384,0
23644,0
16879,1
32390,0
18860,0
8117,0
16960,0
23475,0
1067,0
31416,0
33373,1
30396,0
32529,0
9232,0
10609,0
23895,0
16549,1
30812,0
23222,1
16859,0
22160,0
26427,0
1190,0
4778,0
26619,0
14823,1
20463,0
15013,1
16940,0
17262,0
13491,1
29410,1
6406,0
24089,1
14254,0
19638,1
8410,0
24458,0
32789,0
25235,0
10190,0
9415,0
3769,0
22376,1
16185,0
9182,0
25711,0
31216,1
12371,0
28361,1
3669,0
1318,0
23252,0
14681,0
20777,1
13940,0
12397,0
792,0
30451,1
26691,1
28296,0
11258,0
16137,1
1262,0
29574,0
31531,0
13841,1
14759,0
1145,0
30513,0
16080,1
10863,0
1221,0
10910,0
14544,0
17324,1
20726,0
19724,1
2739,0
18603,0
21953,0
15955,0
22358,0
23778,0
13966,0
3687,0
32182,0
3837,0
19306,0
32737,0
15943,1
381,0
18661,1
1625,1
23953,0
23240,0
8467,0
2392,0
19280,0
22552,1
16930,0
7972,0
20395,1
6874,0
2319,0
33222,0
26360,0
3129,0
27613,0
17992,1
373,0
1052,1
2966,0
31847,0
14856,0
3616,0
29232,0
27445,1
18249,0
4178,0
12280,0
869,0
16465,0
9794,0
7891,1
18328,1
23676,0
17091,0
16906,0
7578,0
10445,0
27788,0
17566,0
9935,0
3792,1
2017,0
15319,0
24083,1
8306,1
30924,0
27758,0
23850,0
10656,1
19819,0
5771,0
31438,1
16915,0
8579,0
23658,1
198,0
14560,0
27655,1
33232,0
15464,1
26155,0
30081,1
9298,0
25945,0
31983,0
13668,0
11812,0
4265,1
5647,0
4589,1
10627,0
30288,0
12511,0
21137,0
745,1
134,1
21330,0
27402,0
6321,1
8345,1
24404,0
2348,1
20642,0
26749,0
21272,0
1972,0
7374,0
12991,1
31067,0
5102,0
10041,1
6779,1
31524,0
565,1
3661,0
31887,0
27573,0
33221,0
29184,0
21482,1
3771,0
8690,0
15659,1
27045,1
14912,0
4111,0
2081,0
8682,0
16364,1
14446,1
29631,0
6369,1
28639,0
26547,0
8802,0
23729,0
32461,0
27056,0
23762,1
13976,0
8062,0
10781,1
28119,0
12268,1
14305,0
4816,0
23066,0
24360,0
15501,0
27566,0
31105,1
21941,1
17383,1
7026,0
6802,0
8855,0
18077,0
18395,0
2997,0
14960,0
11819,0
30147,0
8338,0
22467,1
425,0
4584,1
4903,0
2480,1
15445,0
18906,0
26054,1
29718,0
24814,0
31919,1
2338,0
19728,0
26878,1
7898,0
6756,0
32372,0
14405,0
26635,0
29050,0
16358,0
21145,0
22563,0
30786,1
31097,0
4918,1
19598,0
30804,1
31901,0
33314,0
16551,1
5906,0
11930,0
29239,0
28698,1
27040,0
26484,0
28204,0
6926,0
14984,0
18373,1
26262,0
32704,0
17288,1
25815,1
15390,0
14753,0
27474,0
21186,0
22910,0
18522,0
8313,0
23578,0
31787,0
30494,0
19241,0
11250,0
20646,0
15020,0
15605,1
23552,0
11387,0
8774,0
29451,1
25960,0
8591,0
31118,0
11239,0
21190,0
26374,1
16511,0
8071,0
20466,0
11505,0
15675,0
22176,0
22203,0
13130,1
4033,0
23179,0
3796,0
26627,0
29266,0
15783,1
24652,0
26990,0
26594,1
15666,0
679,0
8210,0
14569,1
15110,0
587,0
20657,0
16952,1
11438,0
24589,0
9259,0
12287,0
18655,1
7858,0
28431,0
5098,0
19180,1
19943,0
4867,0
32794,0
32640,1
18355,1
28159,0
15671,1
31468,0
28863,0
21378,0
8027,0
5161,1
13774,0
26341,0
21045,0
15733,0
10344,0
30901,0
8848,0
2351,0
12754,0
1230,0
7514,0
14464,0
25863,1
10073,1
30646,0
24943,0
12352,0
24519,0
11088,0
31688,0
31462,0
33205,0
28857,1
356,0
7669,0
16627,0
3424,0
6910,1
5357,0
22240,0
31763,0
2933,0
14829,1
30139,0
518,0
27691,0
12468,0
10657,0
6551,0
29992,0
8368,1
16694,0
20434,0
4576,0
32293,1
27823,0
21996,0
14091,0
6255,0
20218,0
16262,1
30155,0
27926,0
20842,0
26147,1
25088,1
17782,1
7178,0
25049,0
30522,0
27730,0
14060,0
6481,0
8670,0
28942,0
10305,1
6905,0
23891,0
22234,0
21115,0
868,0
30527,0
11839,0
15641,1
4247,0
28003,0
23138,1
23447,1
22153,0
8871,0
28569,1
11572,0
24689,0
31021,0
17555,1
32383,0
19320,0
25996,0
25582,0
30179,0
2486,0
30669,0
21945,1
33252,1
15463,1
12245,0
2589,0
20673,1
26063,0
24335,0
19674,0
18402,0
11717,0
12659,0
6914,1
6097,0
29753,0
17849,0
32965,0
10973,0
26230,0
11234,0
19825,1
22492,0
14996,0
26313,0
5351,1
17713,0
25710,0
9762,0
30380,0
6457,1
32256,0
4321,0
2047,0
22461,1
11887,0
987,0
2042,0
8185,0
15571,0
6234,0
7562,0
22245,0
11804,0
5717,0
2971,0
31309,0
9775,0
30089,1
6390,0
5597,0
15743,0
11449,1
9928,1
8780,0
16271,0
33356,0
18653,0
5737,1
14675,0
29148,0
6235,0
761,0
19854,0
9122,0
8937,1
17044,0
17310,0
11815,0
14389,0
2842,0
15687,0
5834,0
22090,0
13894,0
30256,0
27069,0
9179,0
26305,0
16049,0
5779,0
18262,0
11909,0
12385,1
9881,0
12740,0
31867,0
23268,1
32506,1
5508,0
11198,0
25150,0
15248,1
22260,1
29199,0
25274,0
21036,0
6288,0
19426,1
32538,0
6947,0
31192,0
225,0
22604,0
11648,0
32,1
26652,0
21419,0
21282,1
20239,0
7914,1
5965,0
24920,0
21621,0
10227,0
32801,0
3942,0
13022,0
31354,0
11526,0
17186,0
6762,0
6384,0
22443,0
27363,1
1508,1
31315,0
13415,0
18370,0
13450,0
27203,1
16310,0
3269,0
14994,0
8353,0
16086,0
31043,0
30858,0
18368,0
33096,0
25069,1
23556,0
10988,0
15243,0
19731,0
33352,0
31678,0
4501,0
3036,0
33348,0
21151,0
3113,0
33231,0
12138,1
33261,1
30751,1
4459,0
8312,0
20101,0
9187,0
31880,1
30964,1
19091,1
21554,0
17728,1
26160,1
519,0
27357,0
8015,0
9755,1
5469,0
32014,0
16599,0
19434,1
8321,0
31947,1
21067,0
8317,0
11211,0
11030,1
31642,0
19571,1
12424,0
1314,1
15715,0
3367,0
18829,0
27211,1
32832,0
140,0
25452,0
3124,0
24727,0
8844,0
1252,0
23875,1
20897,0
10848,0
21658,1
29605,1
29750,0
13266,0
23955,0
23357,0
21873,0
17203,0
2429,0
12014,0
28506,0
28401,0
13617,0
7531,0
6241,0
22917,0
32203,0
32433,0
10188,0
17869,0
23236,0
2533,0
24573,0
1635,0
2323,0
4649,1
22579,1
30222,1
17668,0
2978,0
30485,0
7272,0
4494,0
22243,0
24121,0
4242,0
11763,0
19174,1
7490,0
18528,1
17354,0
10906,0
18861,0
17378,0
31090,0
5759,0
103,0
21449,0
5971,0
385,1
4697,0
17613,0
7217,0
21418,0
17190,1
5491,0
18317,0
2778,1
27886,0
24559,0
26248,0
18744,0
442,0
13531,0
25226,0
27885,0
25453,0
20400,0
13361,0
4971,0
32494,1
17071,0
31710,0
22272,1
21725,1
24546,1
11550,0
13593,0
6276,0
15545,0
22101,1
30991,0
12922,1
16640,0
15473,1
8592,0
23087,0
24118,1
18088,0
22186,0
1063,0
9411,0
9015,1
27589,0
32909,1
4824,0
12204,0
24020,0
17575,0
28029,0
1077,0
15751,0
26904,0
16503,0
7611,0
22693,0
17871,0
25481,0
4326,0
25923,0
23687,0
29329,0
21510,1
16060,1
13302,1
12306,1
32298,0
23307,1
31581,0
25183,0
30094,0
29952,0
17895,1
8087,0
32462,0
1001,0
2608,1
6267,0
15596,0
26464,0
21810,1
30953,0
14194,0
23123,0
14853,1
24130,1
5383,0
21627,1
26359,0
32231,0
3694,0
5011,0
682,0
27923,0
22373,0
31179,0
8374,0
27050,0
13074,1
27249,0
13343,0
17726,0
17560,1
28710,1
18627,0
32004,0
28685,0
30283,1
28823,1
18918,0
29699,0
9643,0
19935,0
7980,0
3811,0
8302,0
8228,1
20575,0
14186,0
30285,1
31843,0
11680,0
11492,0
20468,0
3601,0
11591,0
1470,1
11127,0
16872,0
27177,0
7080,0
20448,0
14252,0
9803,0
19431,1
18682,1
7890,0
12334,0
21229,1
11766,0
31558,0
24104,1
4180,1
17406,0
29368,0
32822,1
5419,1
17598,1
1849,0
26770,1
12579,0
9903,1
4664,0
3042,0
23177,0
31813,1
18532,1
3819,0
7854,0
9016,0
19400,1
15360,0
5876,0
31432,0
3814,0
4007,0
18001,0
18233,0
19235,0
29351,0
16411,0
16939,1
31076,0
19427,0
23996,1
30049,0
14649,0
13689,0
9046,0
14432,0
16555,0
20780,0
19201,0
21285,0
29747,0
16332,1
3370,0
28855,0
30457,0
2940,0
6439,0
24568,0
571,1
1501,0
14375,0
26867,0
14447,0
14862,0
17705,0
29026,0
1313,0
14108,1
21787,0
3905,0
13322,0
1482,0
25561,0
8554,0
13669,0
14657,0
8200,0
617,0
9457,0
12433,0
32218,0
29950,0
30797,0
2623,1
18397,1
29947,0
17126,0
3472,1
14185,0
24518,0
2234,0
12849,0
12864,0
23650,0
33102,1
22850,0
13325,0
27109,0
28826,1
3984,0
27352,0
26838,0
25577,0
20549,0
27174,0
16468,0
31522,0
22335,0
11697,0
10153,1
2871,1
12530,0
4411,0
19514,1
5584,0
9297,0
36,0
16031,0
21928,0
16868,1
15146,1
30798,0
14550,1
23619,1
10644,1
14442,0
17345,1
2334,0
11938,1
8948,0
6454,0
24036,1
11587,0
23118,1
16572,0
21880,0
25625,0
8804,0
24207,0
28213,1
27250,1
26901,0
18011,1
9285,0
32588,1
18634,0
8569,1
29935,0
31500,0
32217,0
26475,0
31989,0
14374,0
29107,1
26729,0
29060,0
11376,0
30416,0
28135,0
4966,0
10622,0
11854,0
21175,0
32253,0
24541,1
5248,0
21678,0
32121,0
22242,1
16946,0
27397,0
11978,1
16730,0
10785,1
15888,0
5223,0
24150,1
32721,0
891,0
2899,1
18297,1
3801,0
31235,0
25,0
20030,0
12544,1
30325,0
10533,0
11543,0
12746,0
19578,0
1579,0
9210,0
420,0
19613,0
27273,0
30062,0
1900,0
7003,1
30425,0
21357,1
27477,0
24713,0
29144,1
31168,0
6676,0
27948,0
10459,0
27666,0
11993,0
7634,0
8516,1
7841,0
2910,0
6047,0
18755,0
31647,0
14088,0
7694,0
7444,1
24752,1
16771,1
23944,0
20230,0
19712,0
7878,0
23897,0
11873,0
31080,1
24578,1
325,0
316,1
26293,0
25874,0
13069,0
18221,1
16147,0
16315,0
11880,1
13260,0
13613,0
27680,0
23312,1
31085,0
15068,0
10148,0
27992,1
27256,0
1259,0
13262,0
24408,1
25662,0
10385,0
16665,0
11157,0
8030,0
25221,0
1287,0
7940,0
17060,0
29555,1
473,0
26124,0
7083,0
30246,1
27911,0
11255,0
30528,0
25988,0
24409,1
27111,0
12449,0
17051,1
12518,0
17266,0
6558,0
9882,0
5214,0
17260,0
14415,1
21745,1
9547,1
33333,0
27349,1
23522,0
26369,1
9880,0
11775,0
26774,0
21832,0
17467,0
3166,0
10361,0
838,0
25772,1
460,0
2831,1
29751,0
13692,0
14959,1
1369,0
12286,0
25674,0
30210,0
31160,1
15489,1
11375,0
17135,0
19029,0
25040,1
10091,0
5071,0
12418,0
16754,0
27012,0
28750,0
26371,1
19835,0
4647,0
4724,0
25219,1
16235,0
22621,0
6142,0
32760,0
15503,0
5055,0
2981,0
16543,0
13179,0
32628,1
33250,0
4127,0
22454,1
3265,1
773,0
5382,0
7509,0
22821,0
32991,0
33296,0
19414,0
22771,0
10491,0
14559,0
16151,0
28023,0
9632,0
31817,0
22419,1
8006,0
16647,0
31041,0
2996,0
26772,0
3895,0
22030,0
164,1
6229,1
11298,0
25813,0
4738,0
26330,1
4662,0
16581,0
7658,0
17349,0
20488,0
18609,0
7254,0
15795,0
24879,0
24620,1
12753,0
13380,0
32729,1
20234,0
30289,0
32317,0
1357,0
30069,1
27755,1
8640,1
29179,0
17411,1
2632,0
20998,0
6571,0
19789,1
31885,0
15784,0
8928,0
19185,1
21131,0
13376,1
19304,0
32408,0
29721,0
14084,0
15919,0
2254,0
4873,0
28868,1
29980,0
18641,0
14313,1
19106,0
28519,1
21895,0
22908,1
14117,1
21393,0
4094,0
16976,0
11715,0
23939,0
31864,0
2261,0
17371,0
16650,0
27129,1
12247,0
26945,0
606,0
17119,0
23645,0
18173,0
15387,0
29905,0
27359,1
23482,0
29523,0
28164,0
25765,1
188,0
897,0
22397,0
20947,0
22434,1
32858,0
6254,0
1128,1
29315,0
11716,0
6395,0
23898,0
6498,0
18729,0
23717,0
30226,0
662,0
26707,0
17468,1
30068,0
12761,0
7664,0
2587,0
26079,0
7574,0
19561,0
8621,0
4557,0
19573,1
272,0
20238,0
32702,0
1793,0
10878,0
18875,0
7134,0
30928,1
11254,1
12942,0
13802,0
32686,1
16450,0
9769,0
23695,0
4254,0
16003,1
23061,0
16352,0
31242,1
26685,0
13417,1
2647,0
27807,1
28566,0
2967,0
21997,0
20667,0
27656,0
32753,0
15845,0
6584,0
12948,0
22276,0
21612,0
27007,1
27070,0
14825,0
32053,1
18447,0
2856,0
10520,0
2203,1
13890,0
30693,0
11336,0
18836,0
12650,1
3332,0
12222,0
14167,1
17408,0
9946,0
19771,0
19736,0
11061,1
2347,0
8461,0
13465,0
19838,0
7795,1
5054,0
16638,0
5513,0
15138,0
2541,0
1244,0
28967,1
21426,0
22622,0
413,0
26739,0
14573,1
5045,0
7336,0
31231,0
29080,0
24267,0
19933,0
32952,1
22645,0
2638,0
20859,0
9472,0
25691,0
1106,0
22365,0
14251,0
2497,0
31423,1
3067,0
4087,0
8360,0
10543,0
4023,0
306,0
11290,0
4238,1
23191,0
11981,1
13661,1
1353,1
4668,0
26597,1
27767,0
22832,0
15979,1
10511,0
28256,0
14993,0
15985,0
23161,1
17522,1
5830,1
24749,1
17857,1
14459,0
15852,0
18924,0
18605,0
24863,0
26813,0
21098,1
16505,0
9507,0
12294,0
11424,1
18704,0
23092,1
12902,0
12547,0
31164,1
19265,1
29397,0
26064,0
11320,0
3864,0
22173,0
32368,0
12803,1
11402,0
23205,0
17149,0
7995,0
13120,1
31784,1
5315,0
23065,1
23753,0
14097,0
9898,0
29258,0
19593,0
28052,0
28947,0
17024,0
8753,0
3217,0
21116,0
13554,0
766,0
12683,0
690,0
5394,1
12172,0
13810,0
17867,0
25192,0
7671,1
21495,0
6783,1
148,0
30754,0
18576,0
10986,0
29926,0
1760,0
25067,1
13055,1
7824,0
16410,1
2504,0
12494,0
19088,0
17749,0
23174,1
9427,0
2822,0
17868,0
32277,0
15002,0
21858,1
1715,0
22738,0
14463,1
19906,1
15435,1
29887,0
19720,0
26678,0
29412,0
14017,0
23324,1
26725,0
10111,0
9060,0
5533,1
12422,1
25111,1
18639,0
20110,0
7127,0
23509,0
19748,0
19837,0
