pred,prob,id
<=50K,0.29584473,6665
>50K,0.94146305,2201
<=50K,0.3747553,23822
<=50K,0.38981375,25498
<=50K,0.09292273,7941
<=50K,0.093025155,31871
<=50K,0.10356375,20911
>50K,0.7393224,18690
<=50K,0.23190667,1333
<=50K,0.08858734,30304
<=50K,0.08848933,23223
<=50K,0.09355165,20110
<=50K,0.08848933,31012
<=50K,0.092589766,29538
>50K,0.7393224,18851
>50K,0.9397676,751
>50K,0.71668357,1320
<=50K,0.18783331,18546
<=50K,0.3747553,17565
<=50K,0.41531974,11226
>50K,0.6547209,190
>50K,0.7317107,30499
>50K,0.7668346,19840
<=50K,0.13202074,16642
<=50K,0.35248354,6688
<=50K,0.093025155,22935
<=50K,0.12968692,3958
<=50K,0.08858734,8122
<=50K,0.234284,5170
<=50K,0.3747553,9468
<=50K,0.3862585,22646
<=50K,0.08848933,30337
<=50K,0.25514528,12868
<=50K,0.093098156,17831
<=50K,0.08848933,7348
<=50K,0.093025155,1024
<=50K,0.372592,27412
<=50K,0.40352008,3421
>50K,0.74448895,31332
>50K,0.9242455,1770
<=50K,0.372592,20173
>50K,0.7664932,10264
<=50K,0.40352008,9233
<=50K,0.3747553,24351
<=50K,0.372592,13888
<=50K,0.08848933,28975
<=50K,0.093025155,21608
<=50K,0.3747553,15507
<=50K,0.093025155,4117
<=50K,0.093252935,14660
<=50K,0.08848933,18633
<=50K,0.23835921,31022
<=50K,0.08955746,20614
<=50K,0.3747553,5266
<=50K,0.09320075,25929
<=50K,0.09292273,17712
<=50K,0.40352008,24135
<=50K,0.40352008,21058
<=50K,0.08858734,14281
<=50K,0.08858621,17354
<=50K,0.3747553,29412
<=50K,0.12784714,5434
<=50K,0.3747553,12853
<=50K,0.093025155,15526
<=50K,0.21021788,20227
>50K,0.7664932,9117
<=50K,0.14596555,3191
<=50K,0.09320075,31030
<=50K,0.09302396,10694
<=50K,0.12988754,15239
>50K,0.7317107,9294
<=50K,0.10647429,27880
<=50K,0.08848933,19457
<=50K,0.10356375,1446
<=50K,0.08885929,24767
<=50K,0.08858621,17481
<=50K,0.12892707,10415
<=50K,0.19629987,21547
<=50K,0.093252935,21134
>50K,0.7393224,18589
<=50K,0.08895651,18102
<=50K,0.093025155,21918
<=50K,0.09307439,27618
>50K,0.72214484,14836
<=50K,0.08858621,24575
<=50K,0.08848933,5840
<=50K,0.08858734,21259
<=50K,0.08858621,23053
<=50K,0.12715188,17563
<=50K,0.41573948,20948
>50K,0.69966274,13880
<=50K,0.13121216,26444
>50K,0.94146305,2438
<=50K,0.08857555,7280
<=50K,0.3862585,9535
<=50K,0.08848933,11358
<=50K,0.23540182,8207
<=50K,0.08858734,1483
<=50K,0.25087637,22559
>50K,0.7230368,25521
>50K,0.7388688,31187
<=50K,0.2264701,23858
<=50K,0.3747553,13987
>50K,0.5193687,6188
<=50K,0.40352008,12292
<=50K,0.40352008,24621
<=50K,0.13523288,22618
<=50K,0.08848933,8166
>50K,0.74448895,16658
<=50K,0.08848933,30515
<=50K,0.093025155,6987
<=50K,0.08858621,19041
<=50K,0.08848933,23623
>50K,0.9414033,2811
<=50K,0.093025155,26734
>50K,0.7393224,15230
<=50K,0.093025155,25483
<=50K,0.093025155,15577
<=50K,0.45394737,18252
<=50K,0.09320075,28804
<=50K,0.09203374,28901
<=50K,0.103336826,17590
<=50K,0.26981193,5713
<=50K,0.08858621,7905
<=50K,0.3862585,12280
<=50K,0.372592,15269
<=50K,0.104209274,20102
<=50K,0.4031771,17941
<=50K,0.10622426,9855
<=50K,0.13603303,10482
>50K,0.9411466,1827
<=50K,0.088673644,1079
<=50K,0.23835921,1189
<=50K,0.1954111,31726
<=50K,0.16187872,901
<=50K,0.093252935,24904
<=50K,0.18823168,3924
<=50K,0.11032118,25697
>50K,0.74448895,27378
>50K,0.7393224,16997
<=50K,0.2904515,1342
>50K,0.7393224,28650
<=50K,0.09320075,23518
>50K,0.7221302,19107
<=50K,0.08858621,15101
<=50K,0.3747553,19776
<=50K,0.10294181,29533
<=50K,0.3747553,29430
<=50K,0.41531974,19046
<=50K,0.10647429,29632
<=50K,0.10540039,32429
<=50K,0.08848933,12993
<=50K,0.08848933,15888
<=50K,0.4012974,9894
<=50K,0.10294181,21385
<=50K,0.0937206,16602
<=50K,0.18788564,4728
<=50K,0.3747553,4951
<=50K,0.18979359,5864
>50K,0.9068382,3089
<=50K,0.093025155,16327
>50K,0.94136804,2060
<=50K,0.08867249,340
<=50K,0.093025155,12054
<=50K,0.08858734,25959
<=50K,0.103086,9250
<=50K,0.0924152,10322
<=50K,0.3747553,28579
>50K,0.7668346,18622
>50K,0.7393224,7257
<=50K,0.10356375,28689
<=50K,0.10694254,28236
<=50K,0.0924152,28971
<=50K,0.09229984,23611
<=50K,0.372592,3747
>50K,0.94012845,1772
<=50K,0.13395678,25415
<=50K,0.08857555,13340
<=50K,0.18797348,12042
<=50K,0.40352008,6876
<=50K,0.13159518,24953
<=50K,0.3747553,26746
<=50K,0.23350532,23536
<=50K,0.18924023,27686
<=50K,0.41531974,12080
<=50K,0.093252935,11802
<=50K,0.09822023,20566
<=50K,0.40983286,3964
<=50K,0.23835921,17240
<=50K,0.19799933,10906
<=50K,0.09468763,7526
<=50K,0.093025155,22782
>50K,0.9411772,1995
<=50K,0.32751328,27744
>50K,0.94130427,2895
>50K,0.7664932,30130
<=50K,0.3747553,25775
>50K,0.7664932,28253
<=50K,0.08858621,16316
<=50K,0.09309576,27485
<=50K,0.093025155,11921
<=50K,0.093025155,19370
<=50K,0.19563383,31510
<=50K,0.08858621,26155
<=50K,0.45394737,30208
>50K,0.7668346,32042
<=50K,0.24265835,19535
<=50K,0.08858621,7862
<=50K,0.08858621,10312
<=50K,0.08848933,6287
<=50K,0.08848933,22934
<=50K,0.10375525,15668
<=50K,0.08857555,29030
<=50K,0.13523288,23803
<=50K,0.372592,4917
<=50K,0.12331433,28146
<=50K,0.13202074,4390
<=50K,0.12959772,3663
<=50K,0.13202074,32458
<=50K,0.10294181,29716
<=50K,0.08848933,14156
<=50K,0.09220765,30754
<=50K,0.2505531,3317
<=50K,0.09522255,19395
<=50K,0.08857555,21466
<=50K,0.23760396,21432
<=50K,0.47369614,10
>50K,0.9397319,1547
>50K,0.6346871,97
<=50K,0.21021788,14008
<=50K,0.42133224,15629
<=50K,0.13395678,19499
<=50K,0.093025155,30955
<=50K,0.10356375,22798
<=50K,0.08848933,24118
<=50K,0.13291304,16558
<=50K,0.32548073,25149
<=50K,0.08848933,20175
<=50K,0.08848933,29797
<=50K,0.19337183,31266
<=50K,0.21420069,26675
<=50K,0.08848933,8876
<=50K,0.15957119,27580
<=50K,0.093025155,8920
<=50K,0.08895651,27692
<=50K,0.08848933,24787
<=50K,0.40352008,29037
<=50K,0.3529398,4974
<=50K,0.40095502,3350
<=50K,0.093252935,27428
<=50K,0.088673644,6157
<=50K,0.13341103,11621
<=50K,0.08858734,13560
<=50K,0.3747553,26343
<=50K,0.21256115,3843
<=50K,0.40352008,8203
<=50K,0.32548073,31939
<=50K,0.09355165,30121
<=50K,0.13202074,22808
<=50K,0.08848933,5410
<=50K,0.08867249,30111
>50K,0.78260255,639
<=50K,0.09230103,14735
<=50K,0.25129154,10740
<=50K,0.49755228,7
<=50K,0.25296083,25914
<=50K,0.09230103,1272
<=50K,0.103782885,6978
<=50K,0.09203374,4889
<=50K,0.24497952,28069
<=50K,0.36985144,15590
<=50K,0.08858621,5030
<=50K,0.29279098,4341
<=50K,0.08848933,11311
<=50K,0.40352008,24152
<=50K,0.08858621,31141
<=50K,0.10379858,20619
<=50K,0.08867249,6301
<=50K,0.093098156,4355
<=50K,0.18694824,5357
<=50K,0.2613535,3396
<=50K,0.1037025,28848
<=50K,0.09297192,210
<=50K,0.09292273,18535
<=50K,0.093025155,21737
<=50K,0.093025155,13227
<=50K,0.13395678,7378
<=50K,0.093025155,23478
<=50K,0.093025155,28810
>50K,0.9397676,380
<=50K,0.092206456,15029
<=50K,0.093025155,16608
<=50K,0.25688964,4582
<=50K,0.092414,6843
<=50K,0.3747553,26874
<=50K,0.34879535,13017
<=50K,0.372592,30677
<=50K,0.10294181,29494
>50K,0.5757699,6234
>50K,0.9414033,2853
<=50K,0.093025155,9006
<=50K,0.3862585,18405
<=50K,0.3008772,12623
<=50K,0.40352008,22013
<=50K,0.08858621,13641
<=50K,0.088673644,10689
<=50K,0.09292273,6439
<=50K,0.092206456,15083
<=50K,0.13159518,1022
<=50K,0.13202074,27562
<=50K,0.08857555,15096
<=50K,0.08848933,19025
<=50K,0.3457321,16906
<=50K,0.40352008,3635
>50K,0.9390539,385
<=50K,0.41531974,7973
>50K,0.7668346,26092
<=50K,0.13341103,27943
<=50K,0.08848933,14509
<=50K,0.3397028,31236
<=50K,0.08848933,22564
<=50K,0.33620203,17292
<=50K,0.09292273,30235
<=50K,0.08858621,4981
>50K,0.7173417,3530
<=50K,0.08858621,12144
<=50K,0.10754377,16305
>50K,0.62521327,19905
<=50K,0.10815908,9588
>50K,0.7668346,7143
<=50K,0.093025155,12575
<=50K,0.093448706,10753
>50K,0.67089,31518
<=50K,0.3862585,10567
>50K,0.7393224,26450
<=50K,0.08848933,4670
<=50K,0.24016981,18661
<=50K,0.08848933,32146
<=50K,0.15963012,30791
<=50K,0.3862585,29154
>50K,0.7128623,2662
<=50K,0.3747553,17061
<=50K,0.093025155,20695
<=50K,0.08885929,15817
<=50K,0.08848933,32206
>50K,0.6075256,71
<=50K,0.12968692,29544
<=50K,0.12988754,3966
<=50K,0.22203541,8018
<=50K,0.10933224,11447
<=50K,0.08858621,23880
<=50K,0.24730916,155
<=50K,0.11360118,26956
<=50K,0.08858621,995
<=50K,0.092589766,10604
<=50K,0.093878716,9798
<=50K,0.093025155,7053
<=50K,0.08848933,11009
<=50K,0.08848933,24341
<=50K,0.09309576,4766
<=50K,0.08848933,23329
<=50K,0.372592,16075
<=50K,0.08848933,28353
<=50K,0.09231339,19760
<=50K,0.08858621,4034
<=50K,0.08848933,30833
<=50K,0.08848933,30568
<=50K,0.093025155,7331
<=50K,0.08857555,20286
<=50K,0.40352008,18995
<=50K,0.40352008,28495
>50K,0.50216603,18099
<=50K,0.104209274,8701
<=50K,0.1325924,12113
>50K,0.7622549,5634
<=50K,0.3747553,12052
<=50K,0.13332547,9154
<=50K,0.09412786,11904
<=50K,0.3747553,29310
<=50K,0.107308,22438
<=50K,0.08858621,23110
<=50K,0.3747553,19699
<=50K,0.104209274,25500
<=50K,0.08848933,28203
<=50K,0.2145987,3369
<=50K,0.13514632,19529
<=50K,0.08848933,7385
<=50K,0.08848933,14892
<=50K,0.10397177,21252
<=50K,0.098111935,20262
<=50K,0.08848933,28532
<=50K,0.09468763,27370
<=50K,0.3747553,20178
>50K,0.74448895,16563
<=50K,0.3862585,24841
<=50K,0.13395678,26381
>50K,0.7393224,27566
<=50K,0.12634373,15796
<=50K,0.3747553,19214
<=50K,0.29838875,8640
<=50K,0.08848933,29661
<=50K,0.10410009,30481
<=50K,0.1935191,13938
>50K,0.74125713,24282
<=50K,0.26545063,25595
<=50K,0.40352008,10691
<=50K,0.372592,9607
>50K,0.8248121,659
<=50K,0.08867249,24688
>50K,0.7664932,7228
<=50K,0.08848933,7665
<=50K,0.18694824,16868
<=50K,0.13482006,27689
<=50K,0.12331433,14703
<=50K,0.40352008,16101
>50K,0.7234078,18525
>50K,0.9356514,2235
<=50K,0.093025155,25389
<=50K,0.08848933,18798
>50K,0.9414033,2720
<=50K,0.41531974,30138
<=50K,0.22974174,13926
<=50K,0.09309576,16326
<=50K,0.093025155,11305
<=50K,0.13341103,27458
>50K,0.7242375,20540
>50K,0.7664932,6148
<=50K,0.093025155,22480
<=50K,0.08848933,32316
>50K,0.74448895,29952
<=50K,0.08848933,28546
<=50K,0.3747553,24296
<=50K,0.10357121,14500
<=50K,0.08858621,26390
<=50K,0.08858621,6920
<=50K,0.13388884,8942
<=50K,0.12968692,6039
<=50K,0.16150416,13857
<=50K,0.40352008,4684
<=50K,0.12988792,15314
>50K,0.69966274,12987
<=50K,0.18771379,3638
<=50K,0.3747553,20348
<=50K,0.2705247,7213
<=50K,0.4012974,15336
<=50K,0.40352008,3896
<=50K,0.22203541,7327
<=50K,0.08848933,14227
<=50K,0.08848933,24463
>50K,0.74125713,30746
<=50K,0.08848933,24208
<=50K,0.08858734,13708
>50K,0.9404134,1664
<=50K,0.15779339,31499
>50K,0.65835685,30228
<=50K,0.18979359,32339
>50K,0.6151456,819
<=50K,0.3747553,20687
<=50K,0.09307439,29435
<=50K,0.24016981,30478
>50K,0.74448895,31780
<=50K,0.23630026,31331
<=50K,0.113572605,7535
<=50K,0.093252935,6556
<=50K,0.47711655,5826
<=50K,0.08858621,5863
<=50K,0.08848933,7014
<=50K,0.234284,17221
<=50K,0.08848933,16740
<=50K,0.09342486,20027
>50K,0.7393224,26895
>50K,0.93971014,873
<=50K,0.35561106,8766
<=50K,0.088673644,32532
>50K,0.94130427,2878
<=50K,0.08848933,21820
<=50K,0.093025155,7370
<=50K,0.09302396,20811
<=50K,0.40352008,13030
<=50K,0.119923495,14819
<=50K,0.3747553,18144
<=50K,0.093025155,14966
<=50K,0.09231339,5631
<=50K,0.3747553,25768
<=50K,0.3747553,32220
>50K,0.94146305,1857
<=50K,0.08848933,5116
>50K,0.7612232,3755
<=50K,0.1304452,11954
<=50K,0.093878716,9324
<=50K,0.08848933,25934
>50K,0.7668346,29669
<=50K,0.4031771,30114
<=50K,0.09220765,10326
<=50K,0.08858734,28237
>50K,0.75403476,3710
<=50K,0.08858621,11531
<=50K,0.09237353,31719
>50K,0.939345,3046
>50K,0.65191436,10821
<=50K,0.10286071,30769
<=50K,0.088673644,11147
<=50K,0.08858734,18898
>50K,0.8271535,952
<=50K,0.29295468,15197
<=50K,0.18971595,4605
>50K,0.83296186,773
<=50K,0.092032544,4384
<=50K,0.13684967,21465
<=50K,0.12263864,13934
<=50K,0.09355165,31115
<=50K,0.40352008,11909
<=50K,0.093025155,25191
>50K,0.7668346,29700
<=50K,0.24265835,25943
<=50K,0.372592,31602
<=50K,0.11303329,3995
<=50K,0.08848933,28632
>50K,0.7668346,10387
<=50K,0.372592,13164
<=50K,0.3862585,18218
<=50K,0.10397177,13839
<=50K,0.32548073,16779
<=50K,0.23886956,22710
<=50K,0.0924152,14110
>50K,0.94146305,1953
<=50K,0.08848933,12236
<=50K,0.0919323,10949
>50K,0.5114649,15
<=50K,0.0924152,29329
<=50K,0.23835921,15911
<=50K,0.32751328,8765
>50K,0.9209459,1764
<=50K,0.1954111,19906
<=50K,0.1211028,13540
<=50K,0.08848933,23952
<=50K,0.092589766,3944
<=50K,0.18509625,20621
<=50K,0.3747553,22366
<=50K,0.19409037,23362
<=50K,0.1291324,11031
<=50K,0.0924152,25667
<=50K,0.40352008,16736
<=50K,0.08848933,30358
<=50K,0.093878716,27222
<=50K,0.093025155,29401
<=50K,0.08848933,16584
<=50K,0.22003166,27758
<=50K,0.08848933,16430
<=50K,0.13163175,25393
<=50K,0.13202074,10052
<=50K,0.09677465,16677
>50K,0.9298503,356
<=50K,0.26545063,16711
>50K,0.7668346,12517
<=50K,0.09302396,4715
<=50K,0.09677465,17334
<=50K,0.13121216,17443
<=50K,0.45359412,31175
<=50K,0.08848933,13796
<=50K,0.3747553,28204
<=50K,0.08848933,32530
<=50K,0.08848933,16633
<=50K,0.26951173,6796
<=50K,0.13202074,27591
<=50K,0.21316476,26496
<=50K,0.08867249,7857
<=50K,0.13514632,11654
<=50K,0.09468763,21131
<=50K,0.08848933,29106
<=50K,0.09355165,17896
<=50K,0.11870862,4255
<=50K,0.10379858,12107
<=50K,0.09309576,7669
<=50K,0.093252935,8657
<=50K,0.0937206,21232
<=50K,0.104445405,31567
<=50K,0.23805985,8822
>50K,0.7668346,10541
<=50K,0.093025155,12533
<=50K,0.0919323,15002
<=50K,0.093025155,11854
<=50K,0.08858621,17262
>50K,0.74448895,9447
<=50K,0.09292273,5441
<=50K,0.38981375,5101
<=50K,0.092106044,5109
>50K,0.91227263,1950
<=50K,0.09237353,15965
<=50K,0.093025155,16784
<=50K,0.08848933,18664
<=50K,0.08857555,22019
<=50K,0.3747553,23763
<=50K,0.09247421,5928
<=50K,0.092106044,31160
>50K,0.705302,25378
<=50K,0.21891196,9149
<=50K,0.3747553,5348
<=50K,0.09203374,20329
>50K,0.9402498,2728
<=50K,0.14323317,17296
<=50K,0.09320075,28371
<=50K,0.32548073,7171
<=50K,0.08848933,27320
<=50K,0.23835921,19809
<=50K,0.08848933,31588
<=50K,0.3747553,14639
<=50K,0.088673644,26510
<=50K,0.12839694,15266
<=50K,0.40352008,26748
<=50K,0.40352008,14332
>50K,0.74448895,17228
<=50K,0.29936117,5605
<=50K,0.21316142,7949
>50K,0.94146305,2455
<=50K,0.0897426,1454
<=50K,0.15382367,16627
>50K,0.76297015,8652
<=50K,0.13004549,24244
<=50K,0.08857555,27286
<=50K,0.24497952,30800
<=50K,0.10253557,4482
<=50K,0.40352008,24026
<=50K,0.40352008,7489
>50K,0.7393224,15008
<=50K,0.23835921,8867
<=50K,0.12061866,17339
<=50K,0.40352008,21733
<=50K,0.12831272,16246
<=50K,0.3747553,20476
<=50K,0.12968692,7120
<=50K,0.39757627,21223
<=50K,0.08848933,26767
<=50K,0.41531974,22329
<=50K,0.08848933,4847
>50K,0.94059193,2104
<=50K,0.08848933,21912
<=50K,0.13291304,27123
<=50K,0.3747553,21116
<=50K,0.2724522,20764
<=50K,0.093252935,25469
>50K,0.7668346,9970
<=50K,0.40352008,22388
<=50K,0.08858621,11086
<=50K,0.104209274,22525
<=50K,0.4066558,5
<=50K,0.08858621,20323
<=50K,0.093252935,7252
<=50K,0.12331433,27588
<=50K,0.2281023,23459
<=50K,0.33620203,19746
<=50K,0.1304452,1453
<=50K,0.10072,3980
<=50K,0.08848933,19786
>50K,0.94146305,2673
<=50K,0.2723312,5957
<=50K,0.08858621,22392
<=50K,0.093025155,31400
<=50K,0.093025155,16275
<=50K,0.09522255,19929
<=50K,0.13157341,4476
<=50K,0.30519676,14758
<=50K,0.1101977,30596
<=50K,0.13174394,15716
>50K,0.9403764,2800
<=50K,0.12667182,23449
>50K,0.5637542,268
<=50K,0.093025155,7609
>50K,0.7668346,11093
<=50K,0.08848933,26034
<=50K,0.10407415,1171
<=50K,0.3747553,19811
>50K,0.764102,1195
<=50K,0.09320075,32161
<=50K,0.3747553,9878
<=50K,0.40352008,30923
<=50K,0.09292273,5090
>50K,0.74448895,30275
<=50K,0.40352008,11487
<=50K,0.08848933,7208
<=50K,0.13676226,11838
<=50K,0.22455609,8983
<=50K,0.08965654,21129
<=50K,0.08848933,19716
<=50K,0.39757627,15923
<=50K,0.113332294,8711
<=50K,0.09258856,4035
<=50K,0.13291304,6596
<=50K,0.15963012,8490
>50K,0.6249395,661
>50K,0.9148938,1730
>50K,0.94146305,2117
>50K,0.76297015,31553
<=50K,0.23835921,11255
<=50K,0.4012974,21781
<=50K,0.093025155,6650
<=50K,0.25503308,22523
<=50K,0.40352008,16294
<=50K,0.19249314,28794
<=50K,0.093199566,12688
<=50K,0.088957675,24533
>50K,0.51626253,27634
<=50K,0.3747553,24934
<=50K,0.08848933,4524
<=50K,0.21058182,26089
>50K,0.94092387,1703
<=50K,0.20426813,3807
<=50K,0.09203374,1444
<=50K,0.13157101,28020
<=50K,0.0924754,27882
<=50K,0.3747553,12584
>50K,0.94146305,2723
<=50K,0.08848933,20412
>50K,0.7668346,15328
<=50K,0.21256115,21326
<=50K,0.09309576,7352
<=50K,0.08848933,13356
<=50K,0.11260706,26070
<=50K,0.13103373,9200
<=50K,0.45394737,11695
<=50K,0.09320075,31935
<=50K,0.40352008,18412
<=50K,0.09522255,1164
>50K,0.74125713,18125
<=50K,0.3747553,19875
<=50K,0.3747553,30916
<=50K,0.24265835,22252
<=50K,0.18814464,30073
<=50K,0.09230103,10045
<=50K,0.40352008,19234
<=50K,0.23441829,5948
<=50K,0.08858621,8750
<=50K,0.234284,28987
<=50K,0.08848933,28471
>50K,0.7664932,24758
>50K,0.93971014,508
<=50K,0.12340015,16255
<=50K,0.093025155,28423
<=50K,0.093025155,14967
<=50K,0.234284,17070
<=50K,0.08848933,9307
>50K,0.73407906,16865
<=50K,0.12988792,19141
>50K,0.74125713,4877
<=50K,0.09355043,26224
>50K,0.9396713,3021
<=50K,0.08848933,32415
<=50K,0.092589766,21468
<=50K,0.41531974,32112
<=50K,0.08858621,17805
>50K,0.7668346,27674
<=50K,0.088957675,31019
<=50K,0.093025155,31456
>50K,0.94133914,1604
>50K,0.91736764,86
<=50K,0.10356375,30717
<=50K,0.13332547,12775
<=50K,0.19010757,19609
<=50K,0.41531974,26241
>50K,0.7668346,22112
<=50K,0.30603778,21829
<=50K,0.3747553,19901
<=50K,0.08848933,12354
<=50K,0.08848933,31434
<=50K,0.093025155,24964
<=50K,0.12003454,18326
<=50K,0.11260706,24313
<=50K,0.40352008,5291
<=50K,0.08848933,9480
<=50K,0.08858621,30062
<=50K,0.08848933,21951
<=50K,0.40352008,29131
<=50K,0.3510486,24105
<=50K,0.08848933,13810
<=50K,0.45397264,1206
>50K,0.770115,2661
<=50K,0.08867249,17426
<=50K,0.104209274,9548
<=50K,0.39757627,27417
<=50K,0.09320075,13615
<=50K,0.09320075,21944
>50K,0.8123096,447
<=50K,0.13159518,9783
<=50K,0.12959991,6817
>50K,0.7024757,17804
<=50K,0.21463497,20792
<=50K,0.08848933,23040
<=50K,0.104209274,30237
<=50K,0.093025155,19857
<=50K,0.3510486,21235
<=50K,0.10342467,25680
>50K,0.58791447,123
<=50K,0.3747553,23730
<=50K,0.40352008,22985
<=50K,0.41531974,6022
<=50K,0.40352008,32463
>50K,0.70157,4234
>50K,0.74125713,30699
<=50K,0.15216318,13866
<=50K,0.08867249,19826
<=50K,0.093252935,21001
<=50K,0.093252935,26546
<=50K,0.09292273,29239
<=50K,0.23835921,30147
<=50K,0.372592,19284
<=50K,0.08848933,9825
<=50K,0.18564172,3173
<=50K,0.3699367,18077
<=50K,0.093025155,19820
<=50K,0.08848933,4745
<=50K,0.08965654,15184
<=50K,0.09320075,32249
<=50K,0.27486038,22947
<=50K,0.16785224,2978
<=50K,0.40352008,6169
<=50K,0.40352008,8755
<=50K,0.24497952,3412
<=50K,0.08848933,18346
>50K,0.74125713,19692
<=50K,0.12331433,31574
<=50K,0.3489458,29146
<=50K,0.09302396,14053
>50K,0.8273572,802
<=50K,0.08974378,31273
<=50K,0.40352008,14195
<=50K,0.15614587,20891
<=50K,0.09309576,28473
<=50K,0.20531714,29587
<=50K,0.0924152,20153
<=50K,0.40352008,19004
<=50K,0.2264701,16922
>50K,0.764102,26625
<=50K,0.37209374,28375
<=50K,0.08858621,5021
<=50K,0.09320075,28476
<=50K,0.1211028,10851
<=50K,0.08848933,19669
<=50K,0.41032192,27348
<=50K,0.08858621,24472
<=50K,0.12247737,18479
<=50K,0.18924023,4531
<=50K,0.3747553,14589
>50K,0.7328377,30300
>50K,0.7660535,29754
<=50K,0.093252935,28267
<=50K,0.30785587,3311
>50K,0.7368971,22060
<=50K,0.08858621,17470
<=50K,0.4031771,29364
<=50K,0.2622807,21497
<=50K,0.10389177,13532
<=50K,0.3510486,18628
<=50K,0.23299482,15221
<=50K,0.1271659,3615
<=50K,0.08848933,20698
<=50K,0.122901395,29609
<=50K,0.09320075,17538
<=50K,0.13202074,4804
<=50K,0.13845071,8025
<=50K,0.08858621,9067
<=50K,0.09355165,5327
<=50K,0.08858621,31801
<=50K,0.23299482,14843
<=50K,0.3747553,13691
<=50K,0.0937206,18826
<=50K,0.09320075,29664
<=50K,0.08848933,13896
<=50K,0.12968692,13771
>50K,0.7278601,10399
<=50K,0.10412727,8441
<=50K,0.3747553,25005
<=50K,0.106397666,23012
<=50K,0.09231339,18891
<=50K,0.08848933,5567
>50K,0.74125713,15891
<=50K,0.13514632,6134
>50K,0.94146305,2854
<=50K,0.088673644,23928
<=50K,0.08848933,5419
<=50K,0.08965539,13739
<=50K,0.08848933,10445
<=50K,0.093025155,14932
<=50K,0.08885929,7887
<=50K,0.093025155,16766
<=50K,0.08848933,31420
<=50K,0.13010837,19791
<=50K,0.08857555,9703
<=50K,0.10649789,15399
<=50K,0.3747553,28872
<=50K,0.23835921,28751
<=50K,0.22974174,14160
<=50K,0.08858621,15458
>50K,0.7664932,30896
<=50K,0.2724522,17887
<=50K,0.12815665,32011
>50K,0.9396713,3041
<=50K,0.09203374,3904
<=50K,0.12837532,17602
<=50K,0.08848933,14082
<=50K,0.20426813,28782
<=50K,0.09302396,4223
<=50K,0.08848933,24492
<=50K,0.08858734,11353
<=50K,0.08857555,18882
>50K,0.7605968,28665
<=50K,0.092106044,6763
<=50K,0.28751662,13139
<=50K,0.3862585,12294
<=50K,0.3747553,3670
<=50K,0.15635706,24425
<=50K,0.12988554,338
<=50K,0.09292273,15082
<=50K,0.12331433,21105
<=50K,0.41531974,30805
<=50K,0.092589766,5324
<=50K,0.3510486,23432
<=50K,0.112809084,3600
<=50K,0.40352008,23307
<=50K,0.22898777,22856
<=50K,0.23835921,20608
<=50K,0.08848933,24574
>50K,0.70433825,19659
<=50K,0.13158326,11438
<=50K,0.117502965,9348
<=50K,0.08858621,21902
<=50K,0.11723533,21050
<=50K,0.09219933,30941
<=50K,0.3747553,21341
<=50K,0.15045175,23690
<=50K,0.3747553,19226
>50K,0.6816979,11779
<=50K,0.09773472,28956
<=50K,0.08955746,20332
<=50K,0.18850197,20297
<=50K,0.13482006,31810
<=50K,0.21058182,31787
<=50K,0.13068919,27923
>50K,0.71634567,3388
<=50K,0.15779339,21922
<=50K,0.08848933,14801
>50K,0.93399274,985
<=50K,0.092899,5665
>50K,0.8008646,836
<=50K,0.09292273,32416
<=50K,0.093025155,18879
<=50K,0.08848933,13331
<=50K,0.108409315,20430
<=50K,0.08858621,19990
<=50K,0.088957675,28548
>50K,0.7393224,5921
<=50K,0.093025155,527
<=50K,0.08858621,29503
<=50K,0.20086768,21296
<=50K,0.3747553,23502
<=50K,0.08858621,32317
<=50K,0.09309576,5573
<=50K,0.09320075,22272
<=50K,0.1070969,29132
<=50K,0.09292273,31773
<=50K,0.3747553,16153
<=50K,0.3747553,5230
<=50K,0.18971595,5140
>50K,0.7396155,10585
<=50K,0.093252935,16113
>50K,0.74125713,28119
<=50K,0.08848933,4474
<=50K,0.40352008,5598
<=50K,0.1304452,17996
<=50K,0.2851082,23415
<=50K,0.093025155,12859
>50K,0.94146305,1892
<=50K,0.13389036,10241
<=50K,0.09220765,18681
<=50K,0.24497952,7962
>50K,0.9398051,430
<=50K,0.08858621,8627
<=50K,0.08858621,15607
<=50K,0.093878716,18894
>50K,0.9396713,3084
>50K,0.7668346,15039
>50K,0.71872246,30166
<=50K,0.20426813,17388
>50K,0.7668346,19747
<=50K,0.15789178,27132
<=50K,0.15069854,21721
<=50K,0.3862585,28758
>50K,0.7393224,23370
<=50K,0.08848933,9833
<=50K,0.08848933,13101
<=50K,0.13202074,20683
>50K,0.6767241,15112
<=50K,0.09230103,8061
<=50K,0.09289782,23541
<=50K,0.38406965,4462
<=50K,0.23299482,12300
<=50K,0.21021788,10225
<=50K,0.093025155,30924
<=50K,0.08858621,16278
<=50K,0.093025155,20875
<=50K,0.093025155,24602
<=50K,0.093025155,30920
<=50K,0.088957675,10162
<=50K,0.1242935,16722
<=50K,0.09302396,3901
<=50K,0.088957675,30498
<=50K,0.08848933,11356
<=50K,0.09258856,14381
<=50K,0.08848933,24184
<=50K,0.13346457,26723
>50K,0.94146305,2417
<=50K,0.29279098,31840
<=50K,0.08848933,25159
<=50K,0.3747553,25665
<=50K,0.3915902,7834
>50K,0.8149956,782
